
TASKTYPE,ECCMAGNITUDE,TRIAL,RT,CUE,CUEVALIDITY,STIMCOLOR,STIMLOC,RESPONSE,CORRECTRESPONSE,ACCURACY,STIMWAITTIME,TAG,RULES
ENDOATTNTASK,7 DVA,660,454,>,INVALID 20%,Blue,-7,F,F,CORRECT,1296,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,661,420,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,680,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,662,459,>,INVALID 20%,Blue,-7,F,F,CORRECT,1141,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,663,362,<,VALID 80%,Red,-7,F,F,CORRECT,888,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,664,379,>,VALID 80%,Blue,7,F,F,CORRECT,821,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,665,485,>,VALID 80%,Yellow,7,J,J,CORRECT,815,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,666,522,>,INVALID 20%,Blue,-7,F,F,CORRECT,978,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,667,407,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,1143,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,668,386,<,VALID 80%,Red,-7,F,F,CORRECT,814,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,669,387,<,VALID 80%,Red,-7,F,F,CORRECT,613,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,670,350,>,VALID 80%,Blue,7,F,F,CORRECT,1000,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,671,481,>,VALID 80%,Yellow,7,J,J,CORRECT,569,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,672,405,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,995,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,673,499,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,951,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,674,424,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,676,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,675,461,<,VALID 80%,Yellow,-7,J,J,CORRECT,1139,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,676,394,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1106,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,677,456,<,VALID 80%,Red,-7,F,F,CORRECT,544,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,678,355,>,VALID 80%,Red,7,F,F,CORRECT,895,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,679,454,<,VALID 80%,Green,-7,J,J,CORRECT,846,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,680,474,<,VALID 80%,Blue,-7,F,F,CORRECT,1226,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,681,377,<,VALID 80%,Red,-7,F,F,CORRECT,873,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,682,472,>,VALID 80%,Yellow,7,J,J,CORRECT,528,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,683,452,<,VALID 80%,Red,-7,F,F,CORRECT,1098,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,684,538,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1062,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,685,491,<,VALID 80%,Blue,-7,F,F,CORRECT,909,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,686,450,>,INVALID 20%,Red,-7,F,F,CORRECT,750,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,687,360,>,VALID 80%,Red,7,F,F,CORRECT,990,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,688,336,>,VALID 80%,Blue,7,F,F,CORRECT,664,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,689,508,<,INVALID 20%,Green,7,J,J,CORRECT,792,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,690,487,<,VALID 80%,Blue,-7,F,F,CORRECT,563,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,691,458,>,INVALID 20%,Red,-7,F,F,CORRECT,792,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,692,407,<,INVALID 20%,Blue,7,F,F,CORRECT,1243,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,693,412,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,738,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,694,518,+,NEUTRAL 50%,Green,7,J,J,CORRECT,1282,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,695,396,<,VALID 80%,Yellow,-7,J,J,CORRECT,1054,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,696,360,<,VALID 80%,Green,-7,J,J,CORRECT,840,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,697,461,>,VALID 80%,Blue,7,F,F,CORRECT,989,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,698,386,<,VALID 80%,Red,-7,F,F,CORRECT,814,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,699,423,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1077,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,700,362,>,VALID 80%,Blue,7,F,F,CORRECT,1088,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,701,403,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1197,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,702,517,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1233,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,703,469,<,VALID 80%,Blue,-7,F,F,CORRECT,931,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,704,472,>,VALID 80%,Green,7,J,J,CORRECT,928,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,705,355,<,VALID 80%,Yellow,-7,J,J,CORRECT,945,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,706,487,<,VALID 80%,Blue,-7,F,F,CORRECT,713,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,707,451,>,VALID 80%,Yellow,7,J,J,CORRECT,699,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,708,454,<,VALID 80%,Blue,-7,F,F,CORRECT,1146,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,709,474,<,VALID 80%,Green,-7,J,J,CORRECT,576,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,710,529,>,INVALID 20%,Blue,-7,F,F,CORRECT,1021,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,711,435,>,INVALID 20%,Blue,-7,F,F,CORRECT,1265,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,712,403,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,847,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,713,432,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,768,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,714,467,>,VALID 80%,Yellow,7,J,J,CORRECT,1183,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,715,492,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,808,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,716,457,<,VALID 80%,Green,-7,J,J,CORRECT,543,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,717,449,>,VALID 80%,Blue,7,F,F,CORRECT,1201,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,718,509,<,INVALID 20%,Green,7,J,J,CORRECT,541,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,719,486,+,NEUTRAL 50%,Red,7,F,F,CORRECT,814,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,720,393,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,857,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,721,352,<,VALID 80%,Blue,-7,F,F,CORRECT,748,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,722,526,<,INVALID 20%,Yellow,7,J,J,CORRECT,1174,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,723,383,<,VALID 80%,Yellow,-7,J,J,CORRECT,567,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,724,559,>,INVALID 20%,Blue,-7,F,F,CORRECT,1291,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,725,378,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,972,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,726,412,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,1188,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,727,464,>,VALID 80%,Green,7,J,J,CORRECT,1036,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,728,391,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1159,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,729,415,<,INVALID 20%,Green,7,J,J,CORRECT,885,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,730,404,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1196,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,731,472,<,VALID 80%,Blue,-7,F,F,CORRECT,1178,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,732,415,<,INVALID 20%,Red,7,F,F,CORRECT,1185,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,733,462,>,VALID 80%,Yellow,7,J,J,CORRECT,1088,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,734,405,<,INVALID 20%,Yellow,7,J,J,CORRECT,945,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,735,433,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,967,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,736,395,<,INVALID 20%,Yellow,7,J,J,CORRECT,1105,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,737,370,>,VALID 80%,Yellow,7,J,J,CORRECT,1280,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,738,522,<,INVALID 20%,Red,7,F,F,CORRECT,1128,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,739,507,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1043,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,740,391,+,NEUTRAL 50%,Green,7,J,J,CORRECT,859,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,741,379,<,VALID 80%,Yellow,-7,J,J,CORRECT,671,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,742,421,>,INVALID 20%,Yellow,-7,J,J,CORRECT,779,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,743,375,+,NEUTRAL 50%,Green,7,J,J,CORRECT,1125,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,744,339,>,VALID 80%,Yellow,7,J,J,CORRECT,661,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,745,502,<,INVALID 20%,Blue,7,F,F,CORRECT,948,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,746,352,>,VALID 80%,Red,7,F,F,CORRECT,1198,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,747,336,>,VALID 80%,Red,7,F,F,CORRECT,664,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,748,378,>,VALID 80%,Blue,7,F,F,CORRECT,722,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,749,485,<,VALID 80%,Yellow,-7,J,J,CORRECT,1115,Draft,endo-atten.prs
ENDOATTNTASK,7 DVA,750,533,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1017,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,1,449,>,VALID 100%,Red,3,F,F,CORRECT,675,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,2,353,+,NEUTRAL 50%,Blue,3,F,F,CORRECT,1247,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,3,323,<,VALID 100%,Red,-3,F,F,CORRECT,527,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,4,294,>,VALID 100%,Blue,3,F,F,CORRECT,506,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,5,401,<,VALID 100%,Yellow,-3,J,J,CORRECT,1049,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,6,429,>,VALID 100%,Red,3,F,F,CORRECT,921,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,7,440,+,NEUTRAL 50%,Green,3,J,J,CORRECT,1060,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,8,313,+,NEUTRAL 50%,Yellow,-3,J,J,CORRECT,537,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,9,295,>,VALID 100%,Green,3,J,J,CORRECT,1105,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,10,314,>,VALID 100%,Yellow,3,J,J,CORRECT,1286,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,1,466,+,NEUTRAL 50%,Yellow,3,J,J,CORRECT,558,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,2,301,<,VALID 100%,Green,-3,J,J,CORRECT,849,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,3,431,>,VALID 100%,Blue,3,F,F,CORRECT,719,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,4,432,<,VALID 100%,Green,-3,J,J,CORRECT,1218,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,5,297,>,VALID 100%,Yellow,3,J,J,CORRECT,903,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,6,455,+,NEUTRAL 50%,Blue,-3,F,F,CORRECT,895,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,7,392,<,VALID 100%,Yellow,-3,J,J,CORRECT,558,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,8,319,>,VALID 100%,Yellow,3,J,J,CORRECT,1231,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,9,360,+,NEUTRAL 50%,Green,3,J,J,CORRECT,540,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,10,400,<,VALID 100%,Red,-3,F,F,CORRECT,600,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,1,469,>,VALID 100%,Green,3,J,J,CORRECT,605,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,2,425,>,VALID 100%,Red,3,F,F,CORRECT,675,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,3,353,+,NEUTRAL 50%,Blue,3,F,F,CORRECT,1247,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,4,323,<,VALID 100%,Red,-3,F,F,CORRECT,527,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,5,294,>,VALID 100%,Blue,3,F,F,CORRECT,506,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,6,401,<,VALID 100%,Yellow,-3,J,J,CORRECT,1049,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,7,429,>,VALID 100%,Red,3,F,F,CORRECT,921,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,8,440,+,NEUTRAL 50%,Green,3,J,J,CORRECT,1060,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,9,313,+,NEUTRAL 50%,Yellow,-3,J,J,CORRECT,537,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,10,295,>,VALID 100%,Green,3,J,J,CORRECT,1105,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,1,438,>,VALID 100%,Yellow,3,J,J,CORRECT,1286,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,2,342,+,NEUTRAL 50%,Yellow,3,J,J,CORRECT,558,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,3,301,<,VALID 100%,Green,-3,J,J,CORRECT,849,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,4,431,>,VALID 100%,Blue,3,F,F,CORRECT,719,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,5,432,<,VALID 100%,Green,-3,J,J,CORRECT,1218,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,6,297,>,VALID 100%,Yellow,3,J,J,CORRECT,903,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,7,455,+,NEUTRAL 50%,Blue,-3,F,F,CORRECT,895,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,8,392,<,VALID 100%,Yellow,-3,J,J,CORRECT,558,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,9,319,>,VALID 100%,Yellow,3,J,J,CORRECT,1231,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,10,360,+,NEUTRAL 50%,Green,3,J,J,CORRECT,540,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,1,469,>,VALID 100%,Green,3,J,J,CORRECT,605,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,2,425,>,VALID 100%,Red,3,F,F,CORRECT,675,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,3,353,+,NEUTRAL 50%,Blue,3,F,F,CORRECT,1247,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,4,323,<,VALID 100%,Red,-3,F,F,CORRECT,527,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,5,294,>,VALID 100%,Blue,3,F,F,CORRECT,506,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,6,401,<,VALID 100%,Yellow,-3,J,J,CORRECT,1049,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,7,429,>,VALID 100%,Red,3,F,F,CORRECT,921,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,8,440,+,NEUTRAL 50%,Green,3,J,J,CORRECT,1060,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,9,313,+,NEUTRAL 50%,Yellow,-3,J,J,CORRECT,537,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,10,295,>,VALID 100%,Green,3,J,J,CORRECT,1105,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,1,438,>,VALID 100%,Yellow,3,J,J,CORRECT,1286,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,2,342,+,NEUTRAL 50%,Yellow,3,J,J,CORRECT,558,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,3,301,<,VALID 100%,Green,-3,J,J,CORRECT,849,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,4,431,>,VALID 100%,Blue,3,F,F,CORRECT,719,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,5,432,<,VALID 100%,Green,-3,J,J,CORRECT,1218,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,6,297,>,VALID 100%,Yellow,3,J,J,CORRECT,903,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,7,455,+,NEUTRAL 50%,Blue,-3,F,F,CORRECT,895,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,8,392,<,VALID 100%,Yellow,-3,J,J,CORRECT,558,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,9,319,>,VALID 100%,Yellow,3,J,J,CORRECT,1231,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,10,360,+,NEUTRAL 50%,Green,3,J,J,CORRECT,540,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,1,474,<,VALID 100%,Red,-3,F,F,CORRECT,600,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,2,447,+,NEUTRAL 50%,Yellow,3,J,J,CORRECT,1003,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,3,390,<,VALID 100%,Red,-3,F,F,CORRECT,1210,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,4,440,+,NEUTRAL 50%,Yellow,3,J,J,CORRECT,910,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,5,427,>,VALID 100%,Blue,3,F,F,CORRECT,1173,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,6,326,<,VALID 100%,Blue,-3,F,F,CORRECT,874,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,7,443,+,NEUTRAL 50%,Green,-3,J,J,CORRECT,957,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,8,302,<,VALID 100%,Green,-3,J,J,CORRECT,898,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,9,338,+,NEUTRAL 50%,Yellow,3,J,J,CORRECT,1212,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,10,330,>,VALID 100%,Yellow,3,J,J,CORRECT,670,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,1,469,>,VALID 100%,Green,3,J,J,CORRECT,605,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,2,425,>,VALID 100%,Red,3,F,F,CORRECT,675,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,3,353,+,NEUTRAL 50%,Blue,3,F,F,CORRECT,1247,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,4,323,<,VALID 100%,Red,-3,F,F,CORRECT,527,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,5,294,>,VALID 100%,Blue,3,F,F,CORRECT,506,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,6,401,<,VALID 100%,Yellow,-3,J,J,CORRECT,1049,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,7,429,>,VALID 100%,Red,3,F,F,CORRECT,921,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,8,440,+,NEUTRAL 50%,Green,3,J,J,CORRECT,1060,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,9,313,+,NEUTRAL 50%,Yellow,-3,J,J,CORRECT,537,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,10,295,>,VALID 100%,Green,3,J,J,CORRECT,1105,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,1,438,>,VALID 100%,Yellow,3,J,J,CORRECT,1286,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,2,342,+,NEUTRAL 50%,Yellow,3,J,J,CORRECT,558,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,3,301,<,VALID 100%,Green,-3,J,J,CORRECT,849,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,4,431,>,VALID 100%,Blue,3,F,F,CORRECT,719,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,5,432,<,VALID 100%,Green,-3,J,J,CORRECT,1218,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,6,297,>,VALID 100%,Yellow,3,J,J,CORRECT,903,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,7,455,+,NEUTRAL 50%,Blue,-3,F,F,CORRECT,895,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,8,392,<,VALID 100%,Yellow,-3,J,J,CORRECT,558,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,9,319,>,VALID 100%,Yellow,3,J,J,CORRECT,1231,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,10,360,+,NEUTRAL 50%,Green,3,J,J,CORRECT,540,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,1,469,>,VALID 100%,Green,3,J,J,CORRECT,605,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,2,425,>,VALID 100%,Red,3,F,F,CORRECT,675,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,3,353,+,NEUTRAL 50%,Blue,3,F,F,CORRECT,1247,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,4,323,<,VALID 100%,Red,-3,F,F,CORRECT,527,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,5,294,>,VALID 100%,Blue,3,F,F,CORRECT,506,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,6,401,<,VALID 100%,Yellow,-3,J,J,CORRECT,1049,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,7,429,>,VALID 100%,Red,3,F,F,CORRECT,921,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,8,440,+,NEUTRAL 50%,Green,3,J,J,CORRECT,1060,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,9,313,+,NEUTRAL 50%,Yellow,-3,J,J,CORRECT,537,Draft,endo-atten.prs
ENDOATTNTASK,3 DVA,10,295,>,VALID 100%,Green,3,J,J,CORRECT,1105,Draft,endo-atten.prs
